"","Column1","N_serie","Episode","Name","mean_sent"
"557",3639,12,"the night lands","tyrion",0.562916512459885
"558",3640,12,"the night lands","cersei",0
"559",3642,12,"the night lands","cersei",0.2
"560",3644,12,"the night lands","cersei",-0.288675134594813
"561",3646,12,"the night lands","tyrion",0.433012701892219
"562",3647,12,"the night lands","tyrion",0.923760430703401
"563",3648,12,"the night lands","cersei",0
"564",3653,12,"the night lands","cersei",-0.265361388801511
"565",3654,12,"the night lands","tyrion",0
"566",3655,12,"the night lands","cersei",-0.734846922834954
"567",3656,12,"the night lands","tyrion",-0.670820393249937
"568",3658,12,"the night lands","tyrion",-0.833333333333333
"569",3660,12,"the night lands","tyrion",-0.282842712474619
"570",3661,12,"the night lands","cersei",0.282842712474619
"571",3662,12,"the night lands","tyrion",-0.144337567297406
"572",3663,12,"the night lands","cersei",0.707106781186547
"573",3682,12,"the night lands","jon",0
"574",3684,12,"the night lands","jon",0
"575",3686,12,"the night lands","jon",-0.25
"576",3688,12,"the night lands","jon",0
"577",3690,12,"the night lands","jon",-0.625
"578",3692,12,"the night lands","jon",0
"579",3694,12,"the night lands","jon",0
"580",3696,12,"the night lands","jon",-0.176776695296637
"581",3698,12,"the night lands","jon",0
"582",3700,12,"the night lands","jon",-0.559016994374947
"583",3702,12,"the night lands","jon",-0.447213595499958
"584",3704,12,"the night lands","jon",0.154919333848297
"585",3706,12,"the night lands","jon",-0.288675134594813
"586",3750,12,"the night lands","tyrion",-0.0944911182523068
"587",3752,12,"the night lands","tyrion",-0.404145188432738
"588",3754,12,"the night lands","tyrion",0
"589",3756,12,"the night lands","tyrion",1.11
"590",3758,12,"the night lands","tyrion",-0.288675134594813
"591",3759,12,"the night lands","tyrion",-0.581377674149945
"592",3761,12,"the night lands","tyrion",-0.0832050294337844
"593",3763,12,"the night lands","tyrion",0.930204278639913
"594",3765,12,"the night lands","tyrion",-0.758946638440411
"595",3767,12,"the night lands","tyrion",-0.268328157299975
"596",3769,12,"the night lands","tyrion",0.267261241912424
"597",3771,12,"the night lands","tyrion",0.245373864405591
"598",3773,12,"the night lands","tyrion",-0.375
"599",3775,12,"the night lands","tyrion",0.102062072615966
"600",3777,12,"the night lands","tyrion",0.537587202228625
"601",3778,12,"the night lands","tyrion",-0.4002082791081
"602",3780,12,"the night lands","tyrion",0.201246117974981
"603",3782,12,"the night lands","tyrion",0
"604",3783,12,"the night lands","tyrion",-0.0312771621085612
"605",3786,12,"the night lands","tyrion",0.32659863237109
"606",3789,12,"the night lands","tyrion",0.565685424949238
"607",3790,12,"the night lands","tyrion",-0.0452267016866646
"608",3948,12,"the night lands","cersei",0.106066017177982
"609",3949,12,"the night lands","tyrion",0.45
"610",3950,12,"the night lands","cersei",0.188982236504614
"611",3951,12,"the night lands","tyrion",-0.142886901662352
"612",3952,12,"the night lands","cersei",0.5
"613",3953,12,"the night lands","tyrion",-0.89489291724392
"614",3954,12,"the night lands","tyrion",-0.237170824512628
"615",3955,12,"the night lands","cersei",-0.278915968791783
"616",3956,12,"the night lands","tyrion",0.0577350269189626
"617",3957,12,"the night lands","cersei",-0.67175144212722
"618",3958,12,"the night lands","tyrion",0
"619",3959,12,"the night lands","cersei",-0.630592625094466
"620",3960,12,"the night lands","tyrion",0
"621",3961,12,"the night lands","cersei",0.268328157299975
"622",3995,13,"what is dead may never die","jon",0
"623",4000,13,"what is dead may never die","jon",0.268328157299975
"624",4002,13,"what is dead may never die","jon",0.288675134594813
"625",4003,13,"what is dead may never die","jon",0
"626",4005,13,"what is dead may never die","jon",-0.45
"627",4007,13,"what is dead may never die","jon",0.268328157299975
"628",4100,13,"what is dead may never die","tyrion",0
"629",4102,13,"what is dead may never die","tyrion",0
"630",4104,13,"what is dead may never die","tyrion",0
"631",4106,13,"what is dead may never die","tyrion",-0.707106781186547
"632",4108,13,"what is dead may never die","tyrion",0.8
"633",4110,13,"what is dead may never die","tyrion",-0.4409810491555
"634",4112,13,"what is dead may never die","tyrion",0.353553390593274
"635",4114,13,"what is dead may never die","tyrion",-0.577350269189626
"636",4117,13,"what is dead may never die","cersei",0
"637",4119,13,"what is dead may never die","cersei",0.424264068711928
"638",4122,13,"what is dead may never die","cersei",0.288675134594813
"639",4124,13,"what is dead may never die","cersei",0.0223606797749979
"640",4150,13,"what is dead may never die","tyrion",-0.0883883476483184
"641",4152,13,"what is dead may never die","tyrion",1.90116129923641
"642",4154,13,"what is dead may never die","tyrion",0.353553390593274
"643",4156,13,"what is dead may never die","tyrion",0.259807621135332
"644",4158,13,"what is dead may never die","tyrion",0.38829013735766
"645",4160,13,"what is dead may never die","tyrion",0.490577890519606
"646",4162,13,"what is dead may never die","tyrion",0
"647",4164,13,"what is dead may never die","tyrion",0.489897948556636
"648",4166,13,"what is dead may never die","tyrion",0.0125
"649",4167,13,"what is dead may never die","tyrion",0
"650",4169,13,"what is dead may never die","tyrion",0.5875
"651",4171,13,"what is dead may never die","tyrion",-0.71443450831176
"652",4173,13,"what is dead may never die","tyrion",0.8
"653",4175,13,"what is dead may never die","tyrion",0.513097681508337
"654",4177,13,"what is dead may never die","tyrion",0.277350098112615
"655",4179,13,"what is dead may never die","tyrion",0
"656",4181,13,"what is dead may never die","tyrion",0
"657",4182,13,"what is dead may never die","tyrion",0.530330085889911
"658",4212,13,"what is dead may never die","tyrion",0.268328157299975
"659",4213,13,"what is dead may never die","cersei",0
"660",4214,13,"what is dead may never die","tyrion",0.577350269189626
"661",4215,13,"what is dead may never die","cersei",-0.75
"662",4216,13,"what is dead may never die","tyrion",-0.0883883476483184
"663",4217,13,"what is dead may never die","cersei",-0.5
"664",4218,13,"what is dead may never die","tyrion",0
"665",4219,13,"what is dead may never die","cersei",0.0693375245281536
"666",4220,13,"what is dead may never die","tyrion",0
"667",4221,13,"what is dead may never die","cersei",0
"668",4222,13,"what is dead may never die","tyrion",0.282842712474619
"669",4223,13,"what is dead may never die","cersei",0
"670",4224,13,"what is dead may never die","tyrion",0.0349148624377588
"671",4225,13,"what is dead may never die","cersei",0
"672",4233,13,"what is dead may never die","tyrion",-0.883883476483184
"673",4235,13,"what is dead may never die","tyrion",-0.259807621135332
"674",4237,13,"what is dead may never die","tyrion",-0.513097681508337
"675",4239,13,"what is dead may never die","tyrion",0.377964473009227
"676",4240,13,"what is dead may never die","tyrion",0
"677",4242,13,"what is dead may never die","tyrion",0
"678",4245,13,"what is dead may never die","tyrion",-0.288675134594813
"679",4247,13,"what is dead may never die","tyrion",0.377964473009227
"680",4249,13,"what is dead may never die","tyrion",0.2125
"681",4251,13,"what is dead may never die","tyrion",0
"682",4254,13,"what is dead may never die","tyrion",0
"683",4255,13,"what is dead may never die","tyrion",0
"684",4257,13,"what is dead may never die","tyrion",0.353553390593274
"685",4260,13,"what is dead may never die","tyrion",-0.530330085889911
"686",4262,13,"what is dead may never die","tyrion",-0.75
"687",4264,13,"what is dead may never die","tyrion",-0.603738353924943
"688",4266,13,"what is dead may never die","tyrion",-0.102062072615966
"689",4268,13,"what is dead may never die","tyrion",-0.5
"690",4270,13,"what is dead may never die","tyrion",0.775
"691",4272,13,"what is dead may never die","tyrion",-0.105528970602217
"692",4274,13,"what is dead may never die","tyrion",0
"693",4276,13,"what is dead may never die","tyrion",0.0707106781186548
"694",4278,13,"what is dead may never die","tyrion",-0.375
"695",4280,13,"what is dead may never die","tyrion",0.288675134594813
"696",4416,14,"garden of bones","tyrion",0
"697",4417,14,"garden of bones","tyrion",0.156524758424985
"698",4420,14,"garden of bones","tyrion",0.707106781186547
"699",4422,14,"garden of bones","tyrion",-0.306186217847897
"700",4424,14,"garden of bones","tyrion",-0.0530330085889911
"701",4426,14,"garden of bones","tyrion",-0.619677335393187
"702",4427,14,"garden of bones","tyrion",0.636396103067893
"703",4429,14,"garden of bones","tyrion",0.122474487139159
"704",4431,14,"garden of bones","tyrion",0.223606797749979
"705",4639,14,"garden of bones","tyrion",0.282842712474619
"706",4641,14,"garden of bones","tyrion",0
"707",4643,14,"garden of bones","tyrion",-0.2
"708",4645,14,"garden of bones","tyrion",0.5
"709",4647,14,"garden of bones","tyrion",0.2
"710",4649,14,"garden of bones","tyrion",0.265165042944955
"711",4651,14,"garden of bones","tyrion",0.71443450831176
"712",4652,14,"garden of bones","tyrion",0.166666666666667
"713",4654,14,"garden of bones","tyrion",0.606217782649107
"714",4656,14,"garden of bones","tyrion",0.0333333333333333
"715",4658,14,"garden of bones","tyrion",0.490747728811182
"716",4660,14,"garden of bones","tyrion",-0.707106781186547
"717",4662,14,"garden of bones","tyrion",0.0654653670707977
"718",4664,14,"garden of bones","tyrion",0.894427190999916
"719",4666,14,"garden of bones","tyrion",0
"720",4668,14,"garden of bones","tyrion",0.445668811624924
"721",4670,14,"garden of bones","tyrion",0.374277080961863
"722",4672,14,"garden of bones","tyrion",0
"723",4674,14,"garden of bones","tyrion",-0.100086918747396
"724",4757,15,"the ghost of harrenhal","cersei",-0.5
"725",4758,15,"the ghost of harrenhal","tyrion",-0.472455591261534
"726",4759,15,"the ghost of harrenhal","cersei",0
"727",4760,15,"the ghost of harrenhal","tyrion",-0.158113883008419
"728",4761,15,"the ghost of harrenhal","cersei",0
"729",4762,15,"the ghost of harrenhal","tyrion",0.258198889747161
"730",4763,15,"the ghost of harrenhal","cersei",0
"731",4764,15,"the ghost of harrenhal","tyrion",0.549153194262977
"732",4765,15,"the ghost of harrenhal","cersei",0.41576092031015
"733",4766,15,"the ghost of harrenhal","tyrion",0
"734",4767,15,"the ghost of harrenhal","cersei",0.5
"735",4768,15,"the ghost of harrenhal","tyrion",0.32659863237109
"736",4769,15,"the ghost of harrenhal","cersei",0.178885438199983
"737",4770,15,"the ghost of harrenhal","tyrion",-0.371231060122937
"738",4771,15,"the ghost of harrenhal","cersei",-0.388908729652601
"739",4772,15,"the ghost of harrenhal","tyrion",0.0447213595499958
"740",4773,15,"the ghost of harrenhal","cersei",0
"741",4774,15,"the ghost of harrenhal","tyrion",0.813172798364529
"742",4775,15,"the ghost of harrenhal","cersei",0.28347335475692
"743",4777,15,"the ghost of harrenhal","tyrion",-0.375
"744",4779,15,"the ghost of harrenhal","tyrion",0.212132034355964
"745",4781,15,"the ghost of harrenhal","tyrion",-0.5075
"746",4783,15,"the ghost of harrenhal","tyrion",0.55
"747",4785,15,"the ghost of harrenhal","tyrion",-0.223606797749979
"748",4787,15,"the ghost of harrenhal","tyrion",0
"749",4789,15,"the ghost of harrenhal","tyrion",0
"750",4791,15,"the ghost of harrenhal","tyrion",-0.1
"751",4793,15,"the ghost of harrenhal","tyrion",0.707106781186547
"752",4795,15,"the ghost of harrenhal","tyrion",-0.151185789203691
"753",4796,15,"the ghost of harrenhal","tyrion",0.35
"754",4831,15,"the ghost of harrenhal","tyrion",0
"755",4833,15,"the ghost of harrenhal","tyrion",0.335410196624968
"756",4835,15,"the ghost of harrenhal","tyrion",-0.412478955692153
"757",4839,15,"the ghost of harrenhal","tyrion",-0.433012701892219
"758",4841,15,"the ghost of harrenhal","tyrion",-0.626099033699941
"759",4843,15,"the ghost of harrenhal","tyrion",0.707106781186547
"760",4845,15,"the ghost of harrenhal","tyrion",-0.353553390593274
"761",4847,15,"the ghost of harrenhal","tyrion",-0.144337567297406
"762",4849,15,"the ghost of harrenhal","tyrion",-0.353553390593274
"763",4920,15,"the ghost of harrenhal","jon",0
"764",4922,15,"the ghost of harrenhal","jon",0
"765",4924,15,"the ghost of harrenhal","jon",-0.0883883476483184
"766",4926,15,"the ghost of harrenhal","jon",0.461880215351701
"767",4935,15,"the ghost of harrenhal","jon",-0.166666666666667
"768",4937,15,"the ghost of harrenhal","jon",-0.302371578407382
"769",4943,15,"the ghost of harrenhal","jon",0
"770",4946,15,"the ghost of harrenhal","tyrion",-0.466666666666667
"771",4949,15,"the ghost of harrenhal","tyrion",-0.288675134594813
"772",4954,15,"the ghost of harrenhal","tyrion",0
"773",4958,15,"the ghost of harrenhal","tyrion",0.173205080756888
"774",4963,15,"the ghost of harrenhal","tyrion",0.10914103126635
"775",5067,15,"the ghost of harrenhal","jon",-0.25
"776",5071,15,"the ghost of harrenhal","jon",0
"777",5077,15,"the ghost of harrenhal","jon",0.306186217847897
"778",5079,15,"the ghost of harrenhal","jon",-0.204124145231932
"779",5224,16,"the old gods and the new","jon",-0.6
"780",5226,16,"the old gods and the new","jon",0
"781",5228,16,"the old gods and the new","jon",-0.424264068711928
"782",5230,16,"the old gods and the new","jon",-0.111803398874989
"783",5232,16,"the old gods and the new","jon",0
"784",5234,16,"the old gods and the new","jon",0
"785",5235,16,"the old gods and the new","jon",0.6
"786",5238,16,"the old gods and the new","jon",0.288675134594813
"787",5240,16,"the old gods and the new","jon",0
"788",5288,16,"the old gods and the new","jon",0
"789",5290,16,"the old gods and the new","jon",0
"790",5292,16,"the old gods and the new","jon",0
"791",5296,16,"the old gods and the new","jon",0
"792",5311,16,"the old gods and the new","jon",0
"793",5314,16,"the old gods and the new","jon",0
"794",5316,16,"the old gods and the new","jon",-0.125
"795",5321,16,"the old gods and the new","jon",0
"796",5324,16,"the old gods and the new","cersei",1.18965999726431
"797",5341,16,"the old gods and the new","tyrion",0.3
"798",5349,16,"the old gods and the new","tyrion",0
"799",5354,16,"the old gods and the new","tyrion",0
"800",5368,16,"the old gods and the new","tyrion",-1.29903810567666
"801",5370,16,"the old gods and the new","tyrion",-1.1700427342623
"802",5372,16,"the old gods and the new","tyrion",0
"803",5374,16,"the old gods and the new","tyrion",-0.833333333333333
"804",5376,16,"the old gods and the new","tyrion",-0.434659143960611
"805",5378,16,"the old gods and the new","tyrion",0
"806",5381,16,"the old gods and the new","tyrion",-0.204124145231932
"807",5390,16,"the old gods and the new","tyrion",-0.530330085889911
"808",5392,16,"the old gods and the new","tyrion",0
"809",5507,16,"the old gods and the new","jon",-0.447213595499958
"810",5509,16,"the old gods and the new","jon",0.282842712474619
"811",5511,16,"the old gods and the new","jon",-0.25
"812",5513,16,"the old gods and the new","jon",-0.25
"813",5518,16,"the old gods and the new","jon",0.8
"814",5520,16,"the old gods and the new","jon",0.8
"815",5522,16,"the old gods and the new","jon",0
"816",5523,16,"the old gods and the new","jon",-0.282842712474619
"817",5525,16,"the old gods and the new","jon",-0.4
"818",5526,16,"the old gods and the new","jon",0
"819",5621,17,"a man without honor","jon",0
"820",5623,17,"a man without honor","jon",0
"821",5625,17,"a man without honor","jon",0
"822",5627,17,"a man without honor","jon",0
"823",5628,17,"a man without honor","jon",0
"824",5630,17,"a man without honor","jon",0
"825",5632,17,"a man without honor","jon",0
"826",5634,17,"a man without honor","jon",-0.23094010767585
"827",5636,17,"a man without honor","jon",0.577350269189626
"828",5638,17,"a man without honor","jon",0.102062072615966
"829",5639,17,"a man without honor","jon",-0.447213595499958
"830",5641,17,"a man without honor","jon",0.23094010767585
"831",5643,17,"a man without honor","jon",0.204124145231932
"832",5644,17,"a man without honor","jon",-0.0408248290463863
"833",5646,17,"a man without honor","jon",-0.381051177665153
"834",5648,17,"a man without honor","jon",-0.0883883476483184
"835",5719,17,"a man without honor","jon",0.0408248290463863
"836",5722,17,"a man without honor","jon",0
"837",5724,17,"a man without honor","jon",0
"838",5799,17,"a man without honor","jon",0
"839",5801,17,"a man without honor","jon",0
"840",5803,17,"a man without honor","jon",0
"841",5805,17,"a man without honor","jon",0
"842",5807,17,"a man without honor","jon",0.212132034355964
"843",5810,17,"a man without honor","jon",-0.25
